variete;parcelle;trait;arbre;uc.dep;EC1;EC2;EC3;EC4;EC5;EC6;EC7;EC8;EC9;ddeb;year;month;week;type;posit;diam;dsup;date.flo;fruits;pb;date.pb;
cogshall;cirad;T;47;20;1;0;1;2;0;;;;;09/07/2009;2009;7;28;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;1;2;0;;;;;25/08/2009;2009;8;35;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;1;3;;;;;;27/11/2008;2008;11;48;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;1;3;0;;;;;01/01/2009;2009;1;1;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;1;3;0;;;;;12/06/2009;2009;6;24;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;1;4;;;;;;27/11/2008;2008;11;48;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;1;5;;;;;;27/11/2008;2008;11;48;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;1;5;0;;;;;01/01/2009;2009;1;1;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;1;5;0;;;;;16/06/2009;2009;6;25;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;1;5;0;;;;;14/08/2009;2009;8;33;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;1;5;0;;;;;28/07/2009;2009;7;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;1;6;;;;;;27/11/2008;2008;11;48;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;1;6;0;;;;;01/01/2009;2009;1;1;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;1;6;0;;;;;25/06/2009;2009;6;26;F;A;;NA;;NA;S;;
cogshall;cirad;T;47;20;1;0;2;;;;;;;06/03/2008;2008;3;10;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;2;;;;;;;13/07/2008;2008;7;29;F;A;4,4;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;3;;;;;;;06/03/2008;2008;3;10;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;3;;;;;;;01/07/2008;2008;7;27;F;A;5,5;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;3;1;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;3;1;;;;;;19/07/2009;2009;7;30;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;3;2;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;4;;;;;;;06/03/2008;2008;3;10;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;4;;;;;;;03/07/2008;2008;7;27;F;A;5;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;4;1;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;4;1;0;;;;;19/02/2009;2009;2;8;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;4;1;0;;;;;29/07/2009;2009;7;31;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;4;2;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;4;2;0;;;;;19/02/2009;2009;2;8;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;4;3;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;4;3;0;;;;;19/02/2009;2009;2;8;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;5;;;;;;;06/03/2008;2008;3;10;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;5;;;;;;;01/07/2008;2008;7;27;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;5;1;;;;;;27/11/2008;2008;11;48;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;5;1;0;;;;;01/01/2009;2009;1;1;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;5;1;0;;;;;13/06/2009;2009;6;24;F;A;;NA;;NA;S;;
cogshall;cirad;T;47;20;1;0;5;1;0;;;;;21/06/2009;2009;6;26;F;L;;NA;;NA;S;;
cogshall;cirad;T;47;20;1;0;5;1;0;;;;;09/08/2009;2009;8;33;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;5;2;;;;;;27/11/2008;2008;11;48;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;5;2;0;;;;;01/01/2009;2009;1;1;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;5;2;0;;;;;25/06/2009;2009;6;26;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;5;3;;;;;;27/11/2008;2008;11;48;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;5;3;0;;;;;01/01/2009;2009;1;1;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;5;3;0;;;;;25/06/2009;2009;6;26;F;A;;NA;;NA;S;;
cogshall;cirad;T;47;20;1;0;5;3;0;;;;;14/08/2009;2009;8;33;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;5;3;0;;;;;13/08/2009;2009;8;33;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;5;3;0;;;;;05/08/2009;2009;8;32;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;5;3;0;;;;;12/08/2009;2009;8;33;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;5;4;;;;;;27/11/2008;2008;11;48;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;5;4;0;;;;;01/01/2009;2009;1;1;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;5;4;0;;;;;14/06/2009;2009;6;25;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;20;1;0;5;4;0;;;;;05/08/2009;2009;8;32;F;L;;NA;;NA;S;;
cogshall;cirad;T;47;20;1;0;5;4;0;;;;;05/08/2009;2009;8;32;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;2;;;;;;;;;15/08/2007;2007;8;33;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;2;;;;;;;;;27/07/2008;2008;7;31;F;A;4,5;NA;;NA;NA;;
cogshall;cirad;T;47;20;3;;;;;;;;;15/08/2007;2007;8;33;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;3;;;;;;;;;31/07/2008;2008;7;31;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;20;4;;;;;;;;;15/08/2007;2007;8;33;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;20;4;0;;;;;;;;17/01/2008;2008;1;3;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;20;4;0;0;;;;;;;06/03/2008;2008;3;10;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;20;4;0;0;;;;;;;05/07/2008;2008;7;27;F;A;5,5;NA;;NA;NA;;
cogshall;cirad;T;47;20;5;;;;;;;;;19/08/2007;2007;8;34;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;21;;;;;;;;;;14/07/2007;2007;7;28;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;21;;;;;;;;;;21/07/2008;2008;7;30;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;21;;;;;;;;;;27/07/2008;2008;7;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;22;;;;;;;;;;04/07/2007;2007;7;27;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;22;;;;;;;;;;31/07/2008;2008;7;31;F;L;6,6;NA;;NA;NA;;
cogshall;cirad;T;47;22;;;;;;;;;;31/07/2008;2008;7;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;22;;;;;;;;;;31/07/2008;2008;7;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;22;;;;;;;;;;31/07/2008;2008;7;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;22;;;;;;;;;;31/07/2008;2008;7;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;;;;;;;;;07/08/2007;2007;8;32;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;0;;;;;;;;17/01/2008;2008;1;3;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;0;0;;;;;;;06/03/2008;2008;3;10;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;0;0;;;;;;;14/06/2008;2008;6;24;F;A;9,6;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;0;0;;;;;;;14/06/2008;2008;6;24;F;L;;NA;;1;NA;;
cogshall;cirad;T;47;23;0;0;0;;;;;;;14/06/2008;2008;6;24;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;0;0;;;;;;;14/06/2008;2008;6;24;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;0;0;;;;;;;14/06/2008;2008;6;24;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;0;0;;;;;;;14/06/2008;2008;6;24;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;0;0;1;;;;;;19/02/2009;2009;2;8;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;0;0;1;;;;;;25/08/2009;2009;8;35;FV;A;;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;0;0;2;;;;;;19/02/2009;2009;2;8;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;0;0;3;;;;;;19/02/2009;2009;2;8;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;0;0;3;1;;;;;27/08/2009;2009;8;35;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;0;0;4;;;;;;19/02/2009;2009;2;8;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;0;1;;;;;;;06/03/2008;2008;3;10;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;0;1;;;;;;;12/06/2008;2008;6;24;F;A;6,6;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;0;1;;;;;;;20/07/2008;2008;7;30;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;0;1;;;;;;;20/07/2008;2008;7;30;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;0;2;;;;;;;06/03/2008;2008;3;10;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;0;2;;;;;;;20/07/2008;2008;7;30;F;A;5,5;NA;;1;NA;;
cogshall;cirad;T;47;23;0;0;2;1;;;;;;19/02/2009;2009;2;8;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;0;3;;;;;;;06/03/2008;2008;3;10;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;0;3;;;;;;;16/07/2008;2008;7;29;F;A;6,2;NA;;1;NA;;
cogshall;cirad;T;47;23;0;0;3;;;;;;;16/07/2008;2008;7;29;F;L;6,2;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;0;4;;;;;;;06/03/2008;2008;3;10;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;0;4;;;;;;;05/07/2008;2008;7;27;F;A;4,3;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;1;;;;;;;;17/01/2008;2008;1;3;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;1;0;;;;;;;06/03/2008;2008;3;10;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;23;0;1;0;;;;;;;20/07/2008;2008;7;30;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;23;1;;;;;;;;;08/08/2007;2007;8;32;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;23;1;0;;;;;;;;17/01/2008;2008;1;3;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;23;1;0;0;;;;;;;06/03/2008;2008;3;10;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;23;1;0;0;;;;;;;05/07/2008;2008;7;27;F;A;4,4;NA;;NA;NA;;
cogshall;cirad;T;47;23;2;;;;;;;;;16/08/2007;2007;8;33;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;24;;;;;;;;;;30/07/2007;2007;7;31;FV;A;;NA;;NA;S;25/06/2009;
cogshall;cirad;T;47;24;1;;;;;;;;;30/07/2007;2007;7;31;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;24;1;;;;;;;;;21/07/2008;2008;7;30;F;A;3;NA;;NA;NA;;
cogshall;cirad;T;47;24;2;;;;;;;;;30/07/2007;2007;7;31;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;24;2;0;;;;;;;;17/01/2008;2008;1;3;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;24;2;0;;;;;;;;21/07/2008;2008;7;30;F;A;3,7;NA;;NA;NA;;
cogshall;cirad;T;47;24;3;;;;;;;;;30/07/2007;2007;7;31;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;24;3;0;;;;;;;;17/01/2008;2008;1;3;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;24;3;0;;;;;;;;21/07/2008;2008;7;30;F;A;4,8;NA;;NA;NA;;
cogshall;cirad;T;47;25;;;;;;;;;;18/07/2007;2007;7;29;F;A;;NA;21/08/2007;NA;NA;;
cogshall;cirad;T;47;25;;;;;;;;;;25/07/2008;2008;7;30;F;L;6;NA;;NA;NA;;
cogshall;cirad;T;47;25;;;;;;;;;;30/07/2008;2008;7;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;25;;;;;;;;;;30/07/2008;2008;7;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;25;1;;;;;;;;;08/01/2009;2009;1;2;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;25;1;;;;;;;;;02/08/2009;2009;8;32;FV;L;;NA;;NA;NA;;
cogshall;cirad;T;47;25;2;;;;;;;;;08/01/2009;2009;1;2;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;26;;;;;;;;;;13/07/2007;2007;7;28;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;26;;;;;;;;;;25/07/2008;2008;7;30;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;26;;;;;;;;;;30/07/2008;2008;7;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;26;;;;;;;;;;30/07/2008;2008;7;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;26;1;;;;;;;;;11/12/2008;2008;12;50;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;26;1;0;;;;;;;;01/01/2009;2009;1;1;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;26;1;0;;;;;;;;26/07/2009;2009;7;31;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;27;;;;;;;;;;18/07/2007;2007;7;29;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;27;;;;;;;;;;25/07/2008;2008;7;30;F;L;6,8;NA;;NA;NA;;
cogshall;cirad;T;47;27;;;;;;;;;;25/07/2008;2008;7;30;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;27;;;;;;;;;;28/07/2008;2008;7;31;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;27;1;;;;;;;;;08/01/2009;2009;1;2;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;27;1;;;;;;;;;10/08/2009;2009;8;33;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;27;2;;;;;;;;;08/01/2009;2009;1;2;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;27;2;;;;;;;;;10/08/2009;2009;8;33;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;28;;;;;;;;;;20/07/2007;2007;7;29;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;28;1;;;;;;;;;21/02/2008;2008;2;8;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;28;1;;;;;;;;;13/07/2008;2008;7;29;F;A;4,2;NA;;NA;NA;;
cogshall;cirad;T;47;28;1;1;;;;;;;;19/02/2009;2009;2;8;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;28;2;;;;;;;;;21/02/2008;2008;2;8;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;28;2;;;;;;;;;12/07/2008;2008;7;28;F;A;4,5;NA;;NA;NA;;
cogshall;cirad;T;47;28;3;;;;;;;;;21/02/2008;2008;2;8;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;28;3;;;;;;;;;12/07/2008;2008;7;28;F;A;4,9;NA;;NA;NA;;
cogshall;cirad;T;47;28;3;1;;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;28;3;1;;;;;;;;14/08/2009;2009;8;33;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;28;4;;;;;;;;;21/02/2008;2008;2;8;V;L;;NA;;NA;S;01/01/2009;
cogshall;cirad;T;47;28;4;;;;;;;;;22/07/2008;2008;7;30;F;A;2,8;NA;;NA;NA;;
cogshall;cirad;T;47;28;5;;;;;;;;;21/02/2008;2008;2;8;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;28;5;;;;;;;;;09/07/2008;2008;7;28;F;A;4,6;NA;;NA;NA;;
cogshall;cirad;T;47;28;5;1;;;;;;;;08/01/2009;2009;1;2;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;28;5;1;;;;;;;;03/08/2009;2009;8;32;F;A;;NA;;1;NA;;
cogshall;cirad;T;47;28;5;2;;;;;;;;08/01/2009;2009;1;2;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;28;5;2;;;;;;;;02/08/2009;2009;8;32;F;A;;NA;;2;NA;;
cogshall;cirad;T;47;29;;;;;;;;;;19/07/2007;2007;7;29;F;A;;NA;;NA;S;28/05/2009;
cogshall;cirad;T;47;29;;;;;;;;;;25/07/2008;2008;7;30;F;L;4,8;NA;;NA;NA;;
cogshall;cirad;T;47;29;;;;;;;;;;25/07/2008;2008;7;30;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;30;;;;;;;;;;18/07/2007;2007;7;29;F;A;7,7;NA;;2;NA;;
cogshall;cirad;T;47;30;1;;;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;30;1;;;;;;;;;28/07/2009;2009;7;31;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;31;;;;;;;;;;05/07/2007;2007;7;27;F;A;6;NA;;NA;NA;;
cogshall;cirad;T;47;32;;;;;;;;;;05/07/2007;2007;7;27;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;32;1;;;;;;;;;16/03/2008;2008;3;12;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;32;1;;;;;;;;;12/07/2008;2008;7;28;F;A;4,7;NA;;NA;NA;;
cogshall;cirad;T;47;32;1;1;;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;32;1;2;;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;32;1;2;;;;;;;;16/06/2009;2009;6;25;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;32;1;3;;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;32;1;3;;;;;;;;20/06/2009;2009;6;25;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;32;2;;;;;;;;;16/03/2008;2008;3;12;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;32;2;;;;;;;;;12/07/2008;2008;7;28;F;A;4,5;NA;;NA;NA;;
cogshall;cirad;T;47;32;2;1;;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;32;2;1;;;;;;;;10/07/2009;2009;7;28;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;32;2;2;;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;32;2;2;;;;;;;;24/06/2009;2009;6;26;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;32;2;2;;;;;;;;01/09/2009;2009;9;36;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;32;2;3;;;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;32;2;3;;;;;;;;15/06/2009;2009;6;25;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;33;;;;;;;;;;14/07/2007;2007;7;28;F;A;3,4;NA;;1;NA;;
cogshall;cirad;T;47;34;0;;;;;;;;;08/08/2007;2007;8;32;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;;;;;;;;01/11/2007;2007;11;44;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;;;;;;;21/02/2008;2008;2;8;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;;;;;;;04/07/2008;2008;7;27;F;A;11,3;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;;;;;;;06/07/2008;2008;7;28;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;;;;;;;06/07/2008;2008;7;28;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;;;;;;;02/07/2008;2008;7;27;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;;;;;;;02/07/2008;2008;7;27;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;;;;;;;17/07/2008;2008;7;29;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;;;;;;;20/09/2008;2008;9;38;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;1;;;;;;27/11/2008;2008;11;48;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;1;1;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;1;1;;;;;01/08/2009;2009;8;31;FV;A;;NA;;1;NA;;
cogshall;cirad;T;47;34;0;0;0;1;2;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;1;2;;;;;05/08/2009;2009;8;32;FV;A;;NA;;1;NA;;
cogshall;cirad;T;47;34;0;0;0;2;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;2;;;;;;07/08/2009;2009;8;32;FV;A;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;2;;;;;;10/08/2009;2009;8;33;FV;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;2;1;;;;;05/08/2009;2009;8;32;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;2;2;;;;;05/08/2009;2009;8;32;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;2;3;;;;;05/08/2009;2009;8;32;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;2;3;;;;;12/08/2009;2009;8;33;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;3;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;3;0;;;;;19/02/2009;2009;2;8;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;3;0;;;;;25/08/2009;2009;8;35;FV;A;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;3;0;1;;;;25/08/2009;2009;8;35;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;3;0;2;;;;25/08/2009;2009;8;35;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;3;0;3;;;;25/08/2009;2009;8;35;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;4;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;4;;;;;;11/08/2009;2009;8;33;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;4;0;;;;;19/02/2009;2009;2;8;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;4;0;;;;;10/08/2009;2009;8;33;FV;A;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;4;0;;;;;12/08/2009;2009;8;33;FV;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;4;0;;;;;10/08/2009;2009;8;33;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;4;0;1;;;;07/08/2009;2009;8;32;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;4;0;2;;;;07/08/2009;2009;8;32;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;4;1;;;;;05/03/2009;2009;3;10;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;4;1;;;;;10/08/2009;2009;8;33;FV;A;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;5;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;5;;;;;;05/08/2009;2009;8;32;FV;A;;NA;;2;NA;;
cogshall;cirad;T;47;34;0;0;0;5;;;;;;10/08/2009;2009;8;33;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;6;;;;;;01/01/2009;2009;1;1;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;0;6;;;;;;05/08/2009;2009;8;32;F;A;;NA;;1;NA;;
cogshall;cirad;T;47;34;0;0;0;1;;;;;;16/09/2008;2008;9;38;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;1;;;;;;;21/02/2008;2008;2;8;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;1;;;;;;;22/06/2008;2008;6;26;F;A;7,8;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;1;;;;;;;02/07/2008;2008;7;27;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;1;;;;;;;20/09/2008;2008;9;38;F;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;1;1;;;;;;27/11/2008;2008;11;48;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;1;1;0;;;;;08/01/2009;2009;1;2;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;1;1;0;0;;;;19/03/2009;2009;3;12;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;1;1;0;0;;;;20/07/2009;2009;7;30;F;A;;NA;;1;NA;;
cogshall;cirad;T;47;34;0;0;1;1;1;;;;;08/01/2009;2009;1;2;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;1;1;2;;;;;08/01/2009;2009;1;2;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;1;1;2;0;;;;05/03/2009;2009;3;10;V;A;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;1;1;2;0;;;;22/07/2009;2009;7;30;F;A;;NA;;1;NA;;
cogshall;cirad;T;47;34;0;0;1;1;3;;;;;08/01/2009;2009;1;2;V;L;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;1;1;3;;;;;20/08/2009;2009;8;34;F;A;;NA;;NA;NA;;
cogshall;cirad;T;47;34;0;0;1;1;4;;;;;08/01/2009;2009;1;2;V;L;;NA;;NA;NA;;
